gene	gene_overs	chain	synt	gl_score	gl_exo	chain_len	loc_exo	exon_cover	intr_cover	gene_len	ex_num	ex_fract	intr_fract	flank_cov	exon_perc	chain_len_log	synt_log	intr_perc	single_exon	y
ENST00000263277	4	79049	1	60361	0.9634591961023142	24802	0.9687691365584812	1582	51	29713	6	1632	26207	0.0	0.9693627450980392	4.394486703162585	0.0	0.0019460449498225666	0.0	0
ENST00000396516	2	106848	1	53628	0.7489943684633951	31011	0.7489943684633951	1862	624	31967	22	2916	28122	0.0	0.6385459533607681	4.491515770993198	0.0	0.022189033496906336	0.0	0
ENST00000427314	4	104904	1	54031	0.8504983388704319	4319	0.9746192893401016	768	20	36277	19	1899	33048	0.0	0.40442338072669826	3.6353832040474985	0.0	0.0006051803437424352	0.0	0
ENST00000420765	2	14171	1	114381	0.8366960907944514	24768	0.8366960907944514	2654	518	56792	31	4302	51074	0.0	0.6169223616922361	4.393890939002799	0.0	0.01014214668911775	0.0	0
ENST00000314471	2	144161	1	47013	0.8344859382203781	13683	0.8344859382203781	1810	359	42459	16	2085	37940	0.0	0.86810551558753	4.1361813269606005	0.0	0.009462308908803374	0.0	0
ENST00000251076	3	4212	1	203739	0.8000635391295139	127276	0.8000635391295139	7555	1888	175123	43	9111	164451	0.0	0.8292174294808473	5.104746517948824	0.0	0.011480623407580373	0.0	0
ENST00000442263	2	32527	1	81740	0.7568093385214008	86786	0.6997971602434077	345	148	16590	3	348	1162	0.0086	0.9913793103448276	4.938449672029812	0.0	0.12736660929432014	0.0	0
ENST00000377615	2	1083393	1	15586	0.5402298850574713	3835	1.0	188	0	13584	5	258	11791	0.0	0.7286821705426356	3.583765368285	0.0	0.0	0.0	0
ENST00000263798	2	259923	1	35693	0.8275240384615384	15495	0.8275240384615384	1377	287	24378	19	2673	16346	0.0	0.5151515151515151	4.190191580575302	0.0	0.01755781230882173	0.0	0
ENST00000622611	2	98041	1	55564	0.5949412183826149	41851	0.5949412183826149	1670	1137	87354	22	3030	82124	0.0	0.5511551155115512	4.6217058396122725	0.0	0.0138449174419171	0.0	0
ENST00000381801	4	259924	1	35693	0.8858477970627503	16317	0.8858477970627503	1327	171	41809	14	1866	36150	0.0	0.7111468381564845	4.212640313534833	0.0	0.004730290456431536	0.0	0
ENST00000542664	3	1020421	1	16206	0.9725274725274724	618	0.9725274725274724	531	15	65522	4	1416	60093	0.0	0.375	2.790988475088816	0.0	0.000249613099695472	0.0	0
ENST00000219022	2	635916	1	21944	0.9935649935649936	793	0.9935649935649936	772	5	23245	5	1533	20402	0.0	0.5035877364644488	2.8992731873176036	0.0	0.0002450740123517302	0.0	0
ENST00000377211	2	561512	1	23643	0.732	3795	0.7020000000000001	702	298	24288	8	1599	19817	0.0	0.43902439024390244	3.5792117802314993	0.0	0.015037593984962405	0.0	0
ENST00000376503	2	234051	1	37483	0.7041666666666667	41696	0.7041666666666667	1183	497	68872	23	2127	65748	0.0	0.5561824165491303	4.620094394032491	0.0	0.007559165297803735	0.0	0
ENST00000442011	3	682749	1	21007	0.9103773584905659	21135	0.9103773584905659	965	95	34831	17	2052	32119	0.0	0.4702729044834308	4.325002252165038	0.0	0.0029577508639745944	0.0	0
ENST00000361927	3	440021	1	27240	0.8726925525143221	39668	0.8625079567154679	1355	216	101895	12	1881	96716	0.0	0.7203615098351941	4.598440304561373	0.0	0.0022333429835807933	0.0	0
ENST00000361927	3	115758	1	51809	0.8696822832525579	39788	0.8663072776280324	1607	248	101895	12	1881	96716	0.0	0.8543328017012227	4.599752109269689	0.0	0.002564208610777948	0.0	0
ENST00000555248	2	1142157	1	15060	0.2629757785467128	586	0.2638888888888889	152	424	7126	3	354	2031	0.0	0.4293785310734463	2.767897616018091	0.0	0.2087641555883801	0.0	0
ENST00000327347	2	229072	1	37862	0.9759846301633044	25725	0.9759846301633044	1016	25	30866	9	1179	27601	0.0	0.8617472434266328	4.410355383434471	0.0	0.0009057642839027572	0.0	0
ENST00000354955	3	1019122	1	16220	0.9763975155279504	832	0.9763975155279504	786	19	10495	3	1131	7552	0.0	0.6949602122015915	2.920123326290724	0.0	0.0025158898305084744	0.0	0
ENST00000354955	3	788769	1	19189	0.9264864864864863	5668	0.9264864864864863	857	68	10495	3	1131	7552	0.0	0.757736516357206	3.753429841575423	0.0	0.009004237288135594	0.0	0
ENST00000253031	2	714222	1	20425	0.7153024911032029	4207	0.7153024911032029	603	240	6497	10	951	4410	0.0	0.6340694006309149	3.6239725120169965	0.0	0.05442176870748299	0.0	0
ENST00000270502	2	204269	1	39957	0.6740506329113924	3150	1.0	639	0	1444	2	783	97	0.0068	0.8160919540229885	3.4983105537896004	0.0	0.0	0.0	0
ENST00000267884	2	470697	1	26205	0.4084124830393487	3070	0.7235576923076923	301	115	3492	5	411	2373	0.0	0.732360097323601	3.4871383754771865	0.0	0.04846186262115466	0.0	0
ENST00000457542	2	38864	1	77215	0.7769396551724138	25602	0.7769396551724138	2163	621	53372	31	4527	46190	0.0	0.4777998674618953	4.4082738932429555	0.0	0.013444468499675254	0.0	0
ENST00000283025	2	101011	1	54894	0.8952042628774423	18990	0.9921259842519684	1008	8	67430	7	1458	65833	0.0033	0.691358024691358	4.278524964737017	0.0	0.00012151960263089939	0.0	0
ENST00000256495	2	541861	1	24141	0.9529702970297028	3252	0.9529702970297028	770	38	5887	5	1239	2735	0.0	0.6214689265536724	3.5121505369220305	0.0	0.013893967093235832	0.0	0
ENST00000262124	2	54920	1	68803	0.6784905660377358	33865	0.975054229934924	899	23	39542	9	1083	36048	0.0	0.830101569713758	4.52975107994238	0.0	0.0006380381713271194	0.0	0
ENST00000267396	2	700145	1	20681	0.8978494623655914	2066	0.9030054644808744	661	71	4457	5	1023	2599	0.0	0.64613880742913	3.315130317183602	0.0	0.027318199307425933	0.0	0
ENST00000252891	2	174253	1	43015	0.7729852440408627	17101	0.7729852440408627	1362	400	24747	10	1830	21186	0.0	0.7442622950819672	4.2330215069876935	0.0	0.018880392712168414	0.0	0
ENST00000263125	2	79727	1	60167	0.6556053811659193	73268	0.6579657965796579	1462	760	153129	18	2121	149874	0.0	0.6892975011786893	4.864914336744156	0.0	0.005070926244712225	0.0	0
ENST00000367157	2	148776	1	46333	0.8880805819809737	8421	0.8880805819809737	1587	200	19683	7	1887	16292	0.0	0.8410174880763116	3.9253636673541017	0.0	0.012275963663147557	0.0	0
ENST00000302101	2	839647	1	18426	0.9768637532133676	407	1.0	380	0	5776	2	402	3219	0.0	0.945273631840796	2.60959440922522	0.0	0.0	0.0	0
ENST00000422340	2	989600	1	16541	0.5170068027210885	2905	0.5170068027210885	380	355	38228	11	1005	35373	0.0	0.3781094527363184	3.4631461367263494	0.0	0.010035903089927346	0.0	0
ENST00000302909	3	304338	1	33111	0.8351177730192719	35422	0.9605911330049262	780	32	40699	2	1185	34508	0.0	0.6582278481012658	4.549273078718601	0.0	0.0009273212008809551	0.0	0
ENST00000302909	3	449781	1	26906	0.9373776908023485	511	0.9373776908023485	479	32	40699	2	1185	34508	0.0	0.40421940928270045	2.708420900134713	0.0	0.0009273212008809551	0.0	0
ENST00000309739	3	920128	1	17355	0.7887850467289721	4744	0.7887850467289721	422	113	8726	5	699	7073	0.0	0.6037195994277539	3.6761446803562063	0.0	0.01597624770253075	0.0	0
ENST00000309739	3	899252	1	17616	0.8857509627727856	7779	0.8937823834196891	690	82	8726	5	699	7073	0.0	0.9871244635193133	3.890923771489014	0.0	0.011593383288562138	0.0	0
ENST00000458198	2	307785	1	32929	0.28053435114503816	10287	0.98989898989899	294	3	9817	3	351	8589	0.0254	0.8376068376068376	4.012288739834607	0.0	0.00034928396786587494	0.0	0
ENST00000406797	2	467227	1	26318	0.7827050997782705	57097	0.8190255220417634	706	156	164010	11	1146	161457	0.0	0.6160558464223386	4.756613290072936	0.0	0.0009662015273416452	0.0	0
ENST00000288607	2	1083616	1	15584	0.8860103626943006	1687	1.0	342	0	2701	2	369	1273	0.0	0.926829268292683	3.2271150825891253	0.0	0.0	0.0	0
ENST00000331366	4	15202	1	111220	0.4444015444015444	196307	0.9754237288135592	1151	29	253389	20	1695	249958	0.0	0.6790560471976401	5.29293578613679	0.0	0.00011601949127453412	0.0	0
ENST00000331366	4	485442	1	25735	0.8121621621621622	113842	0.8121621621621622	1202	278	253389	20	1695	249958	0.0	0.7091445427728613	5.056302516919288	0.0	0.0011121868473903615	0.0	0
ENST00000331366	4	311078	1	32762	0.7321002386634845	122394	0.7321002386634845	1227	449	253389	20	1695	249958	0.0	0.7238938053097345	5.087760128342546	0.0	0.0017963017786988215	0.0	0
ENST00000261897	2	7813	2	147696	0.8006979449398992	35169	0.8354570637119113	1508	297	21047	25	2577	17445	0.1164	0.5851765618936748	4.5461600197057335	0.3010299956639812	0.01702493551160791	0.0	0
ENST00000267103	2	347299	1	31007	0.9594594594594594	7341	0.9848675914249684	781	12	7483	7	1131	6281	0.0	0.6905393457117595	3.8657552240714517	0.0	0.001910523801942366	0.0	0
ENST00000367278	3	165674	1	44036	0.891588785046729	42736	0.891588785046729	1908	232	125881	18	2904	122314	0.0	0.6570247933884298	4.630793870677298	0.0	0.0018967575257125104	0.0	0
ENST00000367278	3	580367	1	23183	0.8855622089155023	42513	0.8855622089155023	1331	172	125881	18	2904	122314	0.0	0.4583333333333333	4.62852175275528	0.0	0.0014062167863041026	0.0	0
ENST00000313519	2	553428	2	23850	0.9658536585365852	5663	0.9657534246575342	987	35	25416	5	1053	22329	0.0	0.9373219373219374	3.753046561626529	0.3010299956639812	0.0015674683147476377	0.0	0
ENST00000368061	2	446527	1	27015	0.9712460063897764	626	0.9712460063897764	608	18	28107	8	1566	22753	0.0	0.388250319284802	2.7965743332104296	0.0	0.000791104469740254	0.0	0
ENST00000254521	2	179524	1	42449	0.3821192052980133	21358	0.9584717607973422	577	25	21784	9	1026	20594	0.04475	0.5623781676413255	4.32956058217531	0.0	0.0012139458094590657	0.0	0
ENST00000614012	2	970650	1	16752	0.7342945417095778	3869	0.7342945417095778	713	258	28514	7	1026	20654	0.0	0.6949317738791423	3.587598729721245	0.0	0.012491527064975307	0.0	0
ENST00000367434	2	1029553	2	16112	1.0	828	1.0	791	0	7884	2	1269	4336	0.0	0.6233254531126872	2.9180303367848803	0.3010299956639812	0.0	0.0	0
ENST00000221859	2	869811	1	18006	0.6957547169811321	1148	0.7742782152230971	295	86	1167	6	378	724	0.0	0.7804232804232805	3.059941888061955	0.0	0.11878453038674033	0.0	0
ENST00000243673	3	742080	1	19943	0.8475675675675676	20629	0.8475675675675676	784	141	24104	4	1272	19827	0.0	0.6163522012578616	4.314478175864182	0.0	0.0071115146013012555	0.0	0
ENST00000243673	3	606590	1	22576	0.953846153846154	20697	0.953846153846154	868	42	24104	4	1272	19827	0.0	0.6823899371069182	4.315907399666257	0.0	0.0021183234982599486	0.0	0
ENST00000368517	2	164943	1	44131	0.1951619516195162	4635	0.1834442595673877	441	1963	14391	13	849	13014	0.0	0.519434628975265	3.666049738480516	0.0	0.1508375595512525	0.0	0
ENST00000321760	2	828091	2	18596	0.9439252336448598	1484	0.9360902255639098	498	34	2599	4	513	1191	0.0	0.9707602339181286	3.171433900943008	0.3010299956639812	0.028547439126784216	0.0	0
ENST00000299001	2	249501	1	36381	0.8948497854077253	43721	0.8878755364806867	1655	209	54054	20	2559	50915	0.0	0.64673700664322	4.64069008670665	0.0	0.0041048806834920945	0.0	0
ENST00000269187	2	556884	1	23760	0.8221574344023324	14117	0.8172983479105929	841	188	20810	10	2268	17244	0.0	0.37081128747795417	4.149742414713404	0.0	0.01090234284388773	0.0	0
ENST00000233535	2	428283	1	27663	0.7964693665628245	2459	0.7964693665628245	767	196	9364	8	1167	6428	0.0	0.6572407883461868	3.390758528738717	0.0	0.030491599253266957	0.0	0
ENST00000592149	2	1060467	1	15804	0.6413793103448275	19363	0.7613636363636364	402	126	12306	6	456	10305	0.0	0.881578947368421	4.286972645457374	0.0	0.01222707423580786	0.0	0
ENST00000246802	2	30977	1	83126	0.9430676490288009	11508	0.9825540823447312	1408	25	11513	13	1437	10009	0.0006	0.9798190675017397	4.060999853218289	0.0	0.002497752023179139	0.0	0
ENST00000262643	2	700411	1	20676	0.837696335078534	5205	0.837696335078534	640	124	12322	12	1233	10368	0.0	0.519059205190592	3.716420733846555	0.0	0.011959876543209876	0.0	0
ENST00000323040	2	457069	2	26656	1.0	893	1.0	862	0	12449	2	1089	9397	0.0	0.7915518824609734	2.9508514588885464	0.3010299956639812	0.0	0.0	0
ENST00000360256	3	4	3	9999	0.24603090037293554	188525	0.2590598002917087	6927	19812	186932	26	7056	177900	0.02585	98.171768707483	5.275368949460257	0.47712125471966244	0.11136593591905565	0.0	1
ENST00000594239	1	6	2	9999	0.08833682304340444	34553	0.17210763556891134	1260	6061	17740	10	1260	15441	0.4747	100.0	4.538485760158375	0.3010299956639812	0.3925263907777994	0.0	1
ENST00000370277	1	7	2	9999	0.07196339434276207	12501	0.22643979057591626	519	1773	3779	5	519	2351	0.20445	100.0	4.09694475517694	0.3010299956639812	0.7541471714164185	0.0	1
ENST00000322269	1	8	1	9999	0.13929355418080225	12643	0.1743295019157088	637	3017	10083	11	735	8268	0.038	86.66666666666667	4.101850137938126	0.0	0.36490082244799227	0.0	1
ENST00000371139	2	9	2	9999	0.0229425794659177	594073	0.0945273631840796	38	364	26812	4	387	24362	0.41605	9.819121447028424	5.773839814592688	0.3010299956639812	0.014941302027748132	0.0	1
ENST00000422452	2	9	2	9999	0.0229425794659177	594073	0.02344440535136573	8196	341397	587910	32	8199	575019	0.23845	99.96341017197219	5.773839814592688	0.3010299956639812	0.5937142946580896	0.0	1
ENST00000370648	1	10	1	9999	0.17972143178073985	7725	0.3006765221748935	1200	2791	5834	3	1200	3061	0.05975	100.0	3.887898488096872	0.0	0.9117935315256452	0.0	1
ENST00000370783	1	11	1	9999	0.05735212824765064	11542	0.07247141600703606	412	5273	27626	6	642	25278	0.0061	64.17445482866043	4.062281069972644	0.0	0.20860036395284437	0.0	1
ENST00000369912	1	12	2	9999	0.1524556616643929	42483	0.18138131426016987	1623	7325	25294	12	1623	22728	0.08935	100.0	4.628215177504724	0.3010299956639812	0.3222896867300246	0.0	1
ENST00000464845	3	13	3	9999	0.2519578719956792	29246	0.2169811320754717	529	1909	5813	8	708	4210	0.36035	74.71751412429379	4.466066475658547	0.47712125471966244	0.4534441805225653	0.0	1
ENST00000646375	2	13	3	9999	0.2519578719956792	29246	0.6619217081850534	1116	570	2453	4	1116	669	0.29785	100.0	4.466066475658547	0.47712125471966244	0.852017937219731	0.0	1
ENST00000370028	2	13	3	9999	0.2519578719956792	29246	0.2794174013031813	2916	7520	18885	23	2961	15513	0.39095	98.48024316109422	4.466066475658547	0.47712125471966244	0.4847547218461935	0.0	1
ENST00000356928	1	15	1	9999	0.2439119045309013	12387	0.3714539007092199	2514	4254	13312	2	2514	4576	0.14465	100.0	4.092966137594365	0.0	0.9296328671328671	0.0	1
ENST00000370557	1	16	1	9999	0.06432846362588751	109213	0.06283655669321199	3314	49426	206725	29	3342	199801	0.0	99.16217833632555	5.038274337015515	0.0	0.24737613925856228	0.0	1
ENST00000371122	1	17	1	9999	0.06653225806451613	78812	0.0680277963038661	3162	43319	76996	25	3165	72897	0.06475	99.90521327014218	4.896592348669833	0.0	0.5942494204151062	0.0	1
ENST00000369682	3	18	1	9999	0.3876043895368901	16441	0.4524653561069932	5616	6796	19499	33	5616	8614	0.03415	100.0	4.215928229339918	0.0	0.7889482238216856	0.0	1
ENST00000371322	1	19	1	9999	0.11172100701609576	49430	0.1503957783641161	2679	15134	36092	20	2688	31190	0.20365	99.66517857142857	4.6939906104607765	0.0	0.4852196216736133	0.0	1
ENST00000317881	1	20	1	9999	0.17206982543640895	7059	0.3732833957553059	897	1506	2953	4	897	1646	0.1256	100.0	3.8487431818956837	0.0	0.9149453219927096	0.0	1
ENST00000393700	3	21	3	9999	0.2594699984084036	34179	0.4385432473444613	289	370	9375	11	1284	8041	0.3335	22.50778816199377	4.533759352099315	0.47712125471966244	0.04601417734112673	0.0	1
ENST00000310441	2	21	3	9999	0.2594699984084036	34179	0.3406906571300849	6097	11799	24262	26	6108	15386	0.23865	99.81990831696136	4.533759352099315	0.47712125471966244	0.7668659820616145	0.0	1
ENST00000369454	1	22	1	9999	0.1766162310866575	4271	0.2212267401791868	642	2260	6257	2	642	2844	0.02055	100.0	3.630529571426824	0.0	0.7946554149085795	0.0	1
ENST00000342782	1	23	1	9999	0.1808927173061864	10168	0.508362676056338	1155	1117	4124	4	1155	1690	0.14785	100.0	4.007235537545951	0.0	0.6609467455621302	0.0	1
ENST00000622768	1	24	1	9999	0.014358750696615056	309314	0.013327641578270731	2685	198776	306663	16	2685	301490	0.1366	100.0	5.490399577245814	0.0	0.6593120833195131	0.0	1
ENST00000458587	2	25	3	9999	0.10395704334365326	32581	0.07011373840167615	937	12427	23575	8	942	21786	0.32765	99.4692144373673	4.512964409862515	0.47712125471966244	0.5704121913155237	0.0	1
ENST00000218104	2	25	3	9999	0.10395704334365326	32581	0.4660797514241326	900	1031	19900	10	2238	16231	0.2979	40.21447721179624	4.512964409862515	0.47712125471966244	0.06352042388022919	0.0	1
ENST00000276204	1	27	1	9999	0.056958555661135876	191283	0.05752833044184416	6234	102130	190266	53	6234	183602	0.0339	100.0	5.2816763744483115	0.0	0.556257557107221	0.0	1
ENST00000646375	2	28	2	9999	0.3248590693047419	16065	0.6619217081850534	1116	570	2453	4	1116	669	0.3394	100.0	4.205880729887537	0.3010299956639812	0.852017937219731	0.0	1
ENST00000370028	2	28	2	9999	0.3248590693047419	16065	0.36841029832447897	1803	3091	18885	23	2961	15513	0.19735	60.89159067882473	4.205880729887537	0.3010299956639812	0.19925224005672662	0.0	1
ENST00000464845	3	29	2	9999	0.18441317047265	13378	0.21994408201304752	708	2511	5813	8	708	4210	0.1991	100.0	4.126391191616615	0.3010299956639812	0.596437054631829	0.0	1
ENST00000393700	3	29	2	9999	0.18441317047265	13378	0.16031149301825995	597	3127	9375	11	1284	8041	0.1896	46.49532710280374	4.126391191616615	0.3010299956639812	0.38888197985325207	0.0	1
ENST00000393600	2	30	3	9999	0.19615595826468973	11774	0.18618365627632688	442	1932	6514	13	1020	5177	0.3318	43.333333333333336	4.07092403147615	0.47712125471966244	0.37318910565964847	0.0	1
ENST00000447750	2	30	3	9999	0.19615595826468973	11774	0.2957095709570957	1344	3201	6314	11	1344	4074	0.1848	100.0	4.07092403147615	0.47712125471966244	0.7857142857142857	0.0	1
ENST00000413259	2	31	2	9999	0.17349912570429374	21920	0.23311748381128586	252	829	26842	13	1311	24647	0.23475	19.221967963386728	4.340840549812332	0.3010299956639812	0.03363492514301943	0.0	1
ENST00000620277	1	31	2	9999	0.17349912570429374	21920	0.20272873194221508	1263	4967	14947	14	1263	11868	0.122	100.0	4.340840549812332	0.3010299956639812	0.41852039096730703	0.0	1
ENST00000371876	1	32	1	9999	0.034251896913692494	102030	0.07725047882528198	1815	21680	50129	6	1815	44798	0.4582	100.0	5.008727886652385	0.0	0.48395017634715837	0.0	1
ENST00000371906	1	33	1	9999	0.09122044941943028	13234	0.4576697401508801	1092	1294	4231	3	1092	1369	0.3941	100.0	4.1216911303075765	0.0	0.9452154857560263	0.0	1
ENST00000254029	1	34	1	9999	0.05732164158801247	109608	0.06391021303404344	2739	40118	103856	20	2742	99742	0.17955	99.89059080962801	5.039842253318606	0.0	0.4022177217220429	0.0	1
ENST00000652600	1	35	1	9999	0.030207722098345262	78732	0.03686194537140032	1193	31171	67403	12	1278	63214	0.3917	93.3489827856025	4.896151283804924	0.0	0.4931027936849432	0.0	1
ENST00000371628	1	36	1	9999	0.06426735218508997	58639	0.08350699612980053	2244	24628	43738	11	2280	40630	0.484	98.42105263157895	4.768186555456656	0.0	0.606153088850603	0.0	1
ENST00000217971	1	38	1	9999	0.049737777025883945	14627	0.09910669138715658	588	5345	8182	3	588	6303	0.23425	100.0	4.165155261392066	0.0	0.8480088846580993	0.0	1
ENST00000217909	1	39	1	9999	0.047464840858623236	61568	0.06103146749152341	1026	15785	55143	5	1026	52636	0.1843	100.0	4.7893550460217	0.0	0.2998898092560225	0.0	1
ENST00000320339	1	40	1	9999	0.0581385243764665	41300	0.10959479319756456	522	4241	27225	7	522	24853	0.27605	100.0	4.615950051656401	0.0	0.1706433830925844	0.0	1
ENST00000371558	1	41	1	9999	0.062077360021639175	11048	0.08041345480028031	459	5249	9861	6	459	8085	0.02515	100.0	4.043283665570575	0.0	0.6492269635126778	0.0	1
ENST00000542113	1	42	2	9999	0.13437956668149184	26126	0.221814368117462	2115	7420	18107	4	2118	14192	0.22355	99.85835694050992	4.417072922513188	0.3010299956639812	0.5228297632468997	0.0	1
ENST00000354416	1	43	1	9999	0.028072757859320785	83090	0.0309929213698106	1296	40520	76426	10	1296	71774	0.1376	100.0	4.9195487589688485	0.0	0.5645498369883245	0.0	1
ENST00000343905	1	44	1	9999	0.16140713916192448	8892	1.0	936	0	1615	1	948	0	0.21455	98.73417721518987	3.948999454026953	0.0	0.0	1.0	1
ENST00000276201	1	46	1	9999	0.12070410729253983	18272	0.13114754098360654	1296	8586	18977	11	1452	16599	0.00175	89.25619834710744	4.261786086565754	0.0	0.5172600759081872	0.0	1
ENST00000557385	2	47	2	9999	0.17530105875697086	13665	0.4932515337423313	2010	2065	7587	3	2019	2334	0.2742	99.55423476968797	4.135609636028679	0.3010299956639812	0.8847472150814053	0.0	1
ENST00000371369	2	47	2	9999	0.17530105875697086	13665	0.05119124275595621	159	2947	52887	9	978	49462	0.35685	16.257668711656443	4.135609636028679	0.3010299956639812	0.0595810925559015	0.0	1
ENST00000371369	2	48	2	9999	0.025575633925969104	55504	0.02662818558048356	978	35750	52887	9	978	49462	0.10435	100.0	4.744324282497985	0.3010299956639812	0.722777081395819	0.0	1
ENST00000218008	1	49	1	9999	0.06988837273798794	17213	0.07121158601200989	1008	13147	21149	8	1074	16392	0.0	93.85474860335195	4.235856568752974	0.0	0.802037579306979	0.0	1
ENST00000371335	1	50	1	9999	0.05331682292588007	42670	0.07050691244239632	1224	16136	32813	9	1233	28783	0.4375	99.27007299270073	4.630122642859312	0.0	0.5606086926310669	0.0	1
ENST00000371317	1	51	1	9999	0.058891576401304026	15092	0.11316062176165805	546	4279	17059	6	546	7482	0.0482	100.0	4.178746796528958	0.0	0.5719059075113606	0.0	1
ENST00000371160	1	52	1	9999	0.09237600698825583	88467	0.09774416206066697	3696	34117	141343	34	3696	135298	0.0639	100.0	4.94678130018277	0.0	0.25216189448476695	0.0	1
ENST00000371139	2	53	2	9999	0.017026411047057245	36977	0.03033197993790303	381	12180	26812	4	387	24362	0.3984	98.44961240310077	4.567931673283491	0.3010299956639812	0.49995895246695676	0.0	1
ENST00000371125	1	54	1	9999	0.1332701721143218	7887	0.536554354736173	844	729	2058	2	897	795	0.22515	94.09141583054627	3.896911840826025	0.0	0.9169811320754717	0.0	1
ENST00000371113	1	55	1	9999	0.07040345896387362	58438	0.08056631892697466	2703	30847	52298	24	2706	47125	0.2259	99.88913525498891	4.766695344089311	0.0	0.65457824933687	0.0	1
ENST00000429967	1	56	1	9999	0.01684059014033825	16677	0.038474186122985865	234	5848	9698	3	234	6474	0.2532	100.0	4.222117928758222	0.0	0.9033055298115539	0.0	1
ENST00000371106	1	57	1	9999	0.08234318872616744	39253	0.09934749546190452	2025	18358	30558	21	2025	27247	0.19445	100.0	4.593872854295451	0.0	0.6737622490549419	0.0	1
ENST00000356892	1	58	1	9999	0.07485265225933202	19498	0.10575499629903774	1143	9665	15253	8	1143	12592	0.17225	100.0	4.289990066054319	0.0	0.7675508259212198	0.0	1
ENST00000357166	1	59	1	9999	0.05563458998069302	35973	0.05616248653639022	1095	18402	40599	11	1095	36028	0.0	100.0	4.555976657699429	0.0	0.5107694015765516	0.0	1
ENST00000540052	1	60	1	9999	0.12121284355557675	63497	0.15271187458706229	5085	28213	52896	12	5136	45769	0.3436	99.0070093457944	4.802753206957748	0.0	0.616421595403002	0.0	1
ENST00000308167	1	61	1	9999	0.13360488798370673	25802	0.15220417633410674	1968	10962	45568	9	1992	41403	0.00225	98.79518072289156	4.411653370897312	0.0	0.26476342294036664	0.0	1
ENST00000535724	1	62	1	9999	0.07767475684028724	36731	0.04828853892394058	972	19157	36523	17	975	34055	0.04225	99.6923076923077	4.565032752156076	0.0	0.5625311995301718	0.0	1
ENST00000257017	1	63	1	9999	0.06942148760330577	16232	0.0890829694323144	714	7301	12909	2	714	11964	0.102	100.0	4.21037203402529	0.0	0.6102474088933467	0.0	1
ENST00000612248	1	64	1	9999	0.05020496988714004	34085	0.052609044688252615	983	17702	33474	12	1062	31740	0.0355	92.56120527306967	4.532563298334475	0.0	0.5577189666036547	0.0	1
ENST00000276218	1	65	1	9999	0.15265788278055428	9299	1.0	1008	0	1316	1	1008	0	0.2646	100.0	3.9684362477117046	0.0	0.0	1.0	1
ENST00000305536	1	66	1	9999	0.13081829284841906	14663	0.19053325344517674	954	4053	11670	6	969	9847	0.08545	98.45201238390094	4.166222834572085	0.0	0.4115974408449274	0.0	1
ENST00000338144	1	67	1	9999	0.031345329905741216	97731	0.03487729066951431	1829	50612	279933	16	1833	275670	0.20685	99.78177850518276	4.990032342567082	0.0	0.18359632894402728	0.0	1
ENST00000276211	1	68	1	9999	0.1879742469533226	11047	0.2782031648800408	1635	4242	31540	12	1644	28555	0.0794	99.45255474452554	4.0432443540084835	0.0	0.14855541936613553	0.0	1
ENST00000394334	2	70	2	9999	0.054132622723368634	59700	0.03295400663821717	1251	36711	52642	12	1251	49391	0.27625	100.0	4.775974331129369	0.3010299956639812	0.743273065943188	0.0	1
ENST00000298542	2	70	2	9999	0.054132622723368634	59700	0.3864873519052193	1207	1916	51026	12	2145	47828	0.42795	56.270396270396276	4.775974331129369	0.3010299956639812	0.040060215773187254	0.0	1
ENST00000394334	2	71	2	9999	0.053634173275775535	58989	0.033288948069241014	25	726	52642	12	1251	49391	0.37925	1.9984012789768184	4.770771033935497	0.3010299956639812	0.014699034237006742	0.0	1
ENST00000298542	2	71	2	9999	0.053634173275775535	58989	0.06177606177606178	2112	32076	51026	12	2145	47828	0.23555	98.46153846153847	4.770771033935497	0.3010299956639812	0.6706531738730451	0.0	1
ENST00000370874	1	72	1	9999	0.06004568693571195	11186	0.1159907543601597	552	4207	16423	6	552	12451	0.1825	100.0	4.048674814992229	0.0	0.3378845072684925	0.0	1
ENST00000538204	1	73	1	9999	0.02791816503061522	67942	0.04200516104367772	879	20047	44259	7	879	32965	0.23955	100.0	4.832138326993523	0.0	0.6081298346731382	0.0	1
ENST00000370836	1	74	1	9999	0.009838146620120595	339896	0.009276409447854638	1818	194163	335380	4	1818	330939	0.1564	100.0	5.53134605370295	0.0	0.5867032897301315	0.0	1
ENST00000370828	1	75	1	9999	0.02083333333333333	121606	0.02263123679505932	1671	72165	115387	9	1671	110428	0.1614	100.0	5.084955003412099	0.0	0.6535027348136342	0.0	1
ENST00000517294	1	76	1	9999	0.1215421204155714	9733	0.5852923447860157	971	688	9161	3	978	7371	0.2951	99.2842535787321	3.9882467233753784	0.0	0.09333876000542667	0.0	1
ENST00000332070	1	77	1	9999	0.047690782953419227	53996	0.0473308839420791	1095	22040	55478	10	1098	50719	0.04295	99.72677595628416	4.732361588669807	0.0	0.43455115439973185	0.0	1
ENST00000298556	1	78	1	9999	0.03647973348139922	46895	0.0457297974524953	657	13710	40504	9	657	39109	0.14955	100.0	4.671126540195512	0.0	0.3505586949295559	0.0	1
ENST00000343004	1	80	2	9999	0.043906359891490006	31407	0.052887777923957366	804	14398	27589	10	804	23263	0.0727	100.0	4.497026454524277	0.3010299956639812	0.6189227528693634	0.0	1
